"flags","price","side","size","symbol","timestamp","trade_id","type","","","","","","","","","","","",""
"1","80.82","S","1000","TLT","2026-09-11 12:00:41.952293+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.77","B","0","TLT","2026-09-11 12:00:41.961748+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.81","S","900","TLT","2026-09-11 12:00:41.961772+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.82","S","100","TLT","2026-09-11 12:00:41.961870+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.76","B","2200","TLT","2026-09-11 12:00:41.962302+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.75","B","1100","TLT","2026-09-11 12:00:41.962379+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.8","S","1600","TLT","2026-09-11 12:00:41.962561+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.5","S","0","SPYM","2026-09-11 12:00:41.988166+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.71","B","200","QQQM","2026-09-11 12:00:41.993550+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.52","B","0","TQQQ","2026-09-11 12:00:42.002928+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.5","S","900","SPYM","2026-09-11 12:00:42.002942+00:00","","price_level_update","","","","","","","","","","","",""
"1","24.21","S","0","SDOW","2026-09-11 12:00:42.003048+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.94","B","0","UDOW","2026-09-11 12:00:42.003082+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.24","S","0","USO","2026-09-11 12:00:42.018997+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.19","S","100","USO","2026-09-11 12:00:42.019018+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.89","B","0","IVV","2026-09-11 12:00:42.021542+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.92","B","100","IVV","2026-09-11 12:00:42.021608+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.1","B","100","USO","2026-09-11 12:00:42.024022+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.41","S","100","SPY","2026-09-11 12:00:42.026710+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.76","S","1000","GLDM","2026-09-11 12:00:42.030270+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.1","S","0","IVV","2026-09-11 12:00:42.031549+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.05","S","100","IVV","2026-09-11 12:00:42.031565+00:00","","price_level_update","","","","","","","","","","","",""
"1","129.98","S","0","FXB","2026-09-11 12:00:42.034718+00:00","","price_level_update","","","","","","","","","","","",""
"1","523.97","S","0","DIA","2026-09-11 12:00:42.036657+00:00","","price_level_update","","","","","","","","","","","",""
"1","523.96","S","100","DIA","2026-09-11 12:00:42.036664+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.77","S","0","QQQM","2026-09-11 12:00:42.042126+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.75","S","200","QQQM","2026-09-11 12:00:42.042189+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.1","S","400","BITU","2026-09-11 12:00:42.043817+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.99","S","1100","FBTC","2026-09-11 12:00:42.043824+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.97","S","0","FBTC","2026-09-11 12:00:42.043833+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.12","S","3620","BITU","2026-09-11 12:00:42.043863+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.21","S","0","QLD","2026-09-11 12:00:42.044643+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.2","S","300","QLD","2026-09-11 12:00:42.044719+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.12","S","720","BITU","2026-09-11 12:00:42.045352+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.11","S","3300","BITU","2026-09-11 12:00:42.045425+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.99","S","0","FBTC","2026-09-11 12:00:42.046608+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.98","S","1100","FBTC","2026-09-11 12:00:42.046666+00:00","","price_level_update","","","","","","","","","","","",""
"1","187.71","B","200","EWY","2026-09-11 12:00:42.064834+00:00","","price_level_update","","","","","","","","","","","",""
"1","44.22","S","900","EQNR","2026-09-11 12:00:42.078481+00:00","","price_level_update","","","","","","","","","","","",""
"1","19.08","B","0","YCL","2026-09-11 12:00:42.080726+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.47","B","0","FXY","2026-09-11 12:00:42.081624+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.52","B","600","TQQQ","2026-09-11 12:00:42.082084+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.75","S","0","QQQM","2026-09-11 12:00:42.082108+00:00","","price_level_update","","","","","","","","","","","",""
"1","108.02","B","0","FXF","2026-09-11 12:00:42.084587+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.7","B","0","SLV","2026-09-11 12:00:42.109225+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.72","B","600","SLV","2026-09-11 12:00:42.109241+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.74","S","0","SLV","2026-09-11 12:00:42.109594+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.76","S","600","SLV","2026-09-11 12:00:42.109614+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.93","B","100","UDOW","2026-09-11 12:00:42.113773+00:00","","price_level_update","","","","","","","","","","","",""
"1","24.22","S","400","SDOW","2026-09-11 12:00:42.113810+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.38","S","0","SPXU","2026-09-11 12:00:42.121853+00:00","","price_level_update","","","","","","","","","","","",""
"1","109.8","B","0","EWT","2026-09-11 12:00:42.127587+00:00","","price_level_update","","","","","","","","","","","",""
"1","109.81","B","500","EWT","2026-09-11 12:00:42.127687+00:00","","price_level_update","","","","","","","","","","","",""
"1","11.89","B","0","TSLZ","2026-09-11 12:00:42.128073+00:00","","price_level_update","","","","","","","","","","","",""
"1","11.89","B","100","TSLZ","2026-09-11 12:00:42.143122+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.76","S","200","QQQM","2026-09-11 12:00:42.143723+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.71","B","0","QQQM","2026-09-11 12:00:42.151593+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","200","QQQM","2026-09-11 12:00:42.151631+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.5","S","0","SPYM","2026-09-11 12:00:42.151742+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","0","QQQM","2026-09-11 12:00:42.151766+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.38","S","700","SPXU","2026-09-11 12:00:42.151759+00:00","","price_level_update","","","","","","","","","","","",""
"1","11.89","B","0","TSLZ","2026-09-11 12:00:42.155846+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.72","B","0","SLV","2026-09-11 12:00:42.165659+00:00","","price_level_update","","","","","","","","","","","",""
"1","11.89","B","100","TSLZ","2026-09-11 12:00:42.166073+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.72","B","600","SLV","2026-09-11 12:00:42.211811+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.74","S","600","SLV","2026-09-11 12:00:42.211821+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.19","S","0","USO","2026-09-11 12:00:42.217827+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.21","S","100","USO","2026-09-11 12:00:42.218429+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.1","B","0","USO","2026-09-11 12:00:42.218852+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.12","B","100","USO","2026-09-11 12:00:42.218864+00:00","","price_level_update","","","","","","","","","","","",""
"1","44.23","S","900","EQNR","2026-09-11 12:00:42.223553+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","200","QQQM","2026-09-11 12:00:42.320723+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","0","QQQM","2026-09-11 12:00:42.321054+00:00","","price_level_update","","","","","","","","","","","",""
"1","37.24","S","36","IONQ","2026-09-11 12:00:42.321094+00:00","","price_level_update","","","","","","","","","","","",""
"1","37.24","S","0","IONQ","2026-09-11 12:00:42.322197+00:00","","price_level_update","","","","","","","","","","","",""
"0","495.31","B","0","MSFT","2026-09-11 12:00:42.345732+00:00","","price_level_update","","","","","","","","","","","",""
"1","495.48","B","60","MSFT","2026-09-11 12:00:42.345732+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.89","S","300","TSDD","2026-09-11 12:00:42.347488+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","200","QQQM","2026-09-11 12:00:42.497957+00:00","","price_level_update","","","","","","","","","","","",""
"1","5.18","S","100","CONL","2026-09-11 12:00:42.538091+00:00","","price_level_update","","","","","","","","","","","",""
"1","108.02","B","1000","FXF","2026-09-11 12:00:42.678740+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.35","B","0","RKLZ","2026-09-11 12:00:42.780384+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.21","S","0","USO","2026-09-11 12:00:42.906552+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.19","S","100","USO","2026-09-11 12:00:42.906592+00:00","","price_level_update","","","","","","","","","","","",""
"1","43.59","S","0","IBIT","2026-09-11 12:00:42.922316+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.33","B","3820","BITO","2026-09-11 12:00:42.922933+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.34","B","10700","BITO","2026-09-11 12:00:42.923011+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.09","B","400","BITU","2026-09-11 12:00:42.925040+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.89","B","900","BITX","2026-09-11 12:00:42.935569+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.08","B","400","BITU","2026-09-11 12:00:42.944381+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.09","B","3300","BITU","2026-09-11 12:00:42.944404+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.19","S","0","USO","2026-09-11 12:00:42.962418+00:00","","price_level_update","","","","","","","","","","","",""
"1","5.18","S","200","CONL","2026-09-11 12:00:43.002670+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.21","S","100","USO","2026-09-11 12:00:43.075128+00:00","","price_level_update","","","","","","","","","","","",""
"1","42.46","S","200","TZA","2026-09-11 12:00:43.089153+00:00","","price_level_update","","","","","","","","","","","",""
"1","42.48","S","0","TZA","2026-09-11 12:00:43.089167+00:00","","price_level_update","","","","","","","","","","","",""
"1","65.48","B","0","TNA","2026-09-11 12:00:43.089958+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","0","QQQM","2026-09-11 12:00:43.089975+00:00","","price_level_update","","","","","","","","","","","",""
"1","65.5","B","200","TNA","2026-09-11 12:00:43.089973+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.7","B","200","QQQM","2026-09-11 12:00:43.090055+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.54","S","0","TQQQ","2026-09-11 12:00:43.092612+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.56","S","600","TQQQ","2026-09-11 12:00:43.092664+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.26","B","0","SPY","2026-09-11 12:00:43.093044+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.31","B","100","SPY","2026-09-11 12:00:43.093053+00:00","","price_level_update","","","","","","","","","","","",""
"1","65.53","S","0","TNA","2026-09-11 12:00:43.122052+00:00","","price_level_update","","","","","","","","","","","",""
"1","65.55","S","200","TNA","2026-09-11 12:00:43.122058+00:00","","price_level_update","","","","","","","","","","","",""
"1","42.44","B","0","TZA","2026-09-11 12:00:43.122338+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.41","S","0","SPY","2026-09-11 12:00:43.122356+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.9","S","100","RWM","2026-09-11 12:00:43.122397+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.93","B","0","UDOW","2026-09-11 12:00:43.122646+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.94","B","100","UDOW","2026-09-11 12:00:43.122683+00:00","","price_level_update","","","","","","","","","","","",""
"1","24.21","S","400","SDOW","2026-09-11 12:00:43.122661+00:00","","price_level_update","","","","","","","","","","","",""
